# Time-averaged data for fix fixflux1
# TimeStep v_tempt1v v_tempt2v f_fix1 f_fix2 v_Jz1 v_Jzk1 v_Jzp1 v_Jzb1 v_Jza1 v_Jzd1 v_Jzi1 v_Jzks1
43080000 237.496 194.01 -646.017 908.444 -4.20251e-09 -3.91844e-10 1.68182e-10 -5.57427e-09 1.33154e-10 -1.45354e-11 -2.97021e-10 -3.54766e-10
43090000 236.603 196.646 -671.853 919.303 9.26104e-10 -1.32034e-09 -3.73506e-09 2.993e-09 -1.06373e-09 -8.03207e-10 -1.12205e-09 -1.1955e-09
43100000 238.926 196.153 -674.505 908.747 -1.16488e-09 -4.19028e-10 -8.65095e-10 1.37816e-10 -1.07263e-09 -2.71609e-10 -2.88096e-10 -3.22752e-10
43110000 239.321 198.651 -641.12 890.279 -2.87567e-09 1.79277e-09 1.64367e-09 -9.63288e-10 -1.18626e-09 1.03397e-09 1.33786e-09 1.30688e-09
43120000 243.334 191.464 -658.62 900.038 5.37338e-09 1.55601e-09 1.75398e-09 3.2678e-09 8.89548e-10 5.99633e-10 6.313e-10 6.64978e-10
43130000 240.55 198.08 -652.067 895.006 2.62767e-09 -1.2214e-09 -2.75969e-10 1.29146e-09 -3.99023e-11 -1.14663e-09 -1.07795e-09 -1.01961e-09
43140000 241.851 197.412 -655.42 901.346 -5.91832e-09 -1.37579e-09 -7.01332e-10 -3.26493e-09 -3.60568e-09 -6.5268e-10 -9.2057e-10 -9.20531e-10
43150000 234.914 188.615 -648.583 901.989 -4.57312e-09 7.39449e-09 3.24291e-09 -4.22929e-09 -1.44257e-10 3.40363e-09 3.56816e-09 3.56175e-09
43160000 249.61 194.922 -647.042 914.59 2.64579e-10 -8.8241e-09 -4.25391e-09 1.29604e-09 -3.4359e-10 -3.78779e-09 -3.97802e-09 -4.03119e-09
43170000 241.413 190.125 -652.537 910.786 1.39747e-09 -2.61337e-10 -6.54731e-10 2.64203e-09 -3.12941e-11 -2.43543e-10 -4.67392e-11 1.38226e-12
43180000 238.403 190.422 -646.641 913.239 -2.86043e-09 8.49998e-10 1.74249e-10 -2.36308e-09 -8.08934e-10 4.81892e-10 3.32782e-10 3.05467e-10
43190000 241.094 202.197 -658.079 910.604 -1.1417e-09 7.80517e-10 1.40716e-09 -7.58483e-10 -1.12788e-09 6.79616e-10 5.29875e-10 5.30503e-10
43200000 243.478 193.882 -658.163 920.684 9.75984e-10 9.78847e-10 1.9929e-10 2.44801e-09 -4.98584e-10 9.16151e-10 8.56315e-10 7.84809e-10
43210000 236.557 193.995 -647.843 911.515 -3.10561e-09 -3.25729e-09 -1.61732e-09 -1.92779e-09 -2.83268e-09 -1.94332e-09 -2.10017e-09 -2.11459e-09
43220000 241.217 198.992 -666.57 920.349 3.90468e-10 2.41467e-09 1.33973e-09 1.71239e-09 -1.34376e-09 1.65469e-09 1.46919e-09 1.37129e-09
43230000 240.419 196.475 -669.693 923.293 -1.81903e-09 3.74454e-09 9.45013e-10 -2.99978e-10 -1.60785e-09 1.56371e-09 1.56748e-09 1.54639e-09
43240000 236.554 189.356 -665.479 922.331 1.93228e-09 -3.07554e-09 -1.33039e-09 2.94791e-09 -7.29221e-10 -1.07249e-09 -1.2484e-09 -1.28808e-09
43250000 240.339 195.79 -660.648 921.432 2.11873e-09 3.66717e-09 3.65579e-09 -1.59868e-09 1.80565e-09 1.40129e-09 1.56965e-09 1.67643e-09
43260000 241.26 199.793 -678.808 917.526 -4.29932e-09 4.32261e-10 1.00488e-10 -2.64779e-09 -1.95865e-09 3.30554e-10 2.38648e-10 1.58965e-10
43270000 239.86 191.538 -691.615 916.143 -3.39117e-09 2.51941e-09 -2.36193e-10 -1.55054e-09 -2.02343e-09 7.34447e-10 7.4039e-10 7.15049e-10
43280000 239.411 191.647 -674.856 921.66 -7.09317e-09 -1.7061e-09 -1.46282e-09 -3.64402e-09 -2.76247e-09 -5.64281e-10 -7.83073e-10 -7.6592e-10
43290000 238.249 193.818 -697.138 908.781 3.45183e-09 2.0309e-09 5.18516e-10 -3.73897e-10 3.91818e-09 9.84763e-10 9.3288e-10 9.11904e-10
43300000 243.758 199.428 -675.6 932.651 2.74764e-09 1.65411e-09 1.35584e-09 1.16153e-09 1.12867e-09 6.7327e-10 7.51695e-10 7.95495e-10
43310000 241.343 199.727 -678.767 928.278 -8.69159e-09 -1.04414e-09 -1.58343e-09 -4.02629e-09 -2.74619e-09 -9.13555e-11 -1.5156e-10 -1.90276e-10
43320000 246.284 197.741 -662.277 927.28 -3.72922e-09 -1.15692e-09 -1.00556e-09 -4.70379e-09 1.68034e-09 -7.64931e-10 -6.44615e-10 -5.73251e-10
43330000 241.38 192.31 -680.167 927.886 5.07935e-09 2.1666e-09 2.00113e-10 4.45002e-09 1.56382e-09 1.60312e-09 1.30972e-09 1.24281e-09
43340000 244.991 192.282 -661.953 922.023 -8.78011e-09 -6.07753e-09 -3.26661e-09 -6.14635e-09 -2.49692e-09 -3.24114e-09 -3.1356e-09 -3.11681e-09
43350000 244.937 199.489 -654.382 904.312 8.86128e-10 1.22983e-09 2.19567e-10 1.90655e-09 -1.44626e-09 6.24365e-10 4.7241e-10 4.24069e-10
43360000 237.484 192.33 -676.192 917.485 3.80096e-09 4.35769e-09 4.64529e-09 -1.50907e-11 2.26294e-09 2.37575e-09 2.44587e-09 2.4543e-09
43370000 241.564 193.839 -693.09 925.426 2.11345e-09 -4.87317e-09 -3.17554e-09 5.12785e-09 -1.25537e-09 -1.74666e-09 -1.98207e-09 -2.00368e-09
43380000 238.646 192.47 -676.646 928.564 9.36878e-09 -1.49693e-09 9.84921e-10 4.87495e-09 2.67096e-09 -4.2606e-10 -5.78783e-10 -6.67944e-10
43390000 242.617 193.916 -685.567 924.907 9.02313e-11 -5.58279e-11 -6.07001e-10 6.1742e-10 -9.9732e-10 -8.48968e-10 -6.2365e-10 -5.21116e-10
43400000 241.904 195.425 -668.293 935.557 4.55136e-09 9.42762e-10 3.26556e-09 1.14216e-09 -3.32291e-10 5.88546e-11 8.71034e-11 1.22558e-10
43410000 239.808 193.717 -717.415 927.316 2.85333e-09 5.80486e-10 1.74608e-09 1.35184e-09 1.38795e-09 5.6381e-10 6.05427e-10 6.76453e-10
43420000 237.692 194.059 -691.264 918.184 1.28425e-09 6.47099e-09 4.0262e-09 -5.83203e-10 -5.06418e-10 3.45657e-09 3.0825e-09 2.93248e-09
43430000 237.415 196.602 -679.972 924.923 -7.84083e-09 -5.48605e-09 -5.52877e-09 -1.36364e-09 -3.64643e-09 -2.78181e-09 -2.76711e-09 -2.7466e-09
43440000 235.649 192.941 -662.443 931.395 8.03272e-10 3.72142e-09 2.55982e-09 -1.24726e-09 1.37865e-09 1.55165e-09 1.73971e-09 1.78014e-09
43450000 241.872 196.791 -663.48 946.642 1.66984e-08 1.91739e-09 3.51578e-09 8.09023e-09 6.00578e-09 1.29711e-09 1.08285e-09 1.04216e-09
43460000 234.691 195.44 -670.506 941.174 4.67433e-09 -2.23639e-09 -9.0306e-10 1.85811e-09 2.50837e-09 -1.26349e-09 -1.19187e-09 -1.18053e-09
43470000 241.266 196.297 -682.366 934.611 2.6253e-09 1.17566e-09 8.3394e-10 9.34053e-10 2.0196e-09 1.28311e-09 1.04499e-09 9.33209e-10
43480000 236.184 198.043 -697.21 924.024 -3.21373e-09 -1.72626e-09 -5.09626e-10 -1.19512e-09 -1.99252e-09 -7.75463e-10 -7.49619e-10 -7.46977e-10
43490000 244.592 191.506 -696.988 928.378 -4.57645e-09 -1.26304e-09 -1.79154e-10 -2.87027e-09 -1.55686e-09 -4.30715e-10 -4.46238e-10 -4.33967e-10
43500000 241.826 197.354 -672.42 939.844 3.14912e-09 1.77913e-09 1.40133e-09 -2.16313e-11 1.19553e-09 2.19552e-10 3.81805e-10 3.6132e-10
43510000 245.642 194.508 -688.288 926.862 -7.51677e-09 -1.90771e-09 -2.43451e-09 -3.46493e-09 -2.26988e-09 -7.14181e-10 -8.07209e-10 -8.16331e-10
43520000 239.472 196.5 -681.963 936.213 3.29274e-09 1.11893e-09 7.10404e-10 -1.13679e-10 2.83037e-09 3.71468e-10 3.76324e-10 4.00215e-10
43530000 239.383 197.278 -668.408 933.746 -3.35694e-09 -3.33874e-09 -6.24368e-10 -8.30069e-10 -4.096e-09 -1.55279e-09 -1.69836e-09 -1.75668e-09
43540000 237.376 191.484 -676.672 936.447 2.90417e-09 3.48465e-09 1.59983e-09 2.533e-10 3.00725e-09 1.64029e-09 1.69597e-09 1.75542e-09
43550000 237.377 197.463 -680.919 917.721 9.34343e-09 3.37734e-09 3.2268e-09 3.30805e-09 3.98068e-09 1.53158e-09 1.5274e-09 1.52168e-09
43560000 244.941 196.84 -675.519 916.542 2.99459e-09 -4.27542e-09 -1.91876e-09 2.5487e-09 8.56905e-10 -1.99873e-09 -1.93118e-09 -1.94261e-09
43570000 236.09 193.531 -685.072 925.869 6.36868e-09 4.57833e-09 3.73161e-09 1.72933e-09 4.0601e-09 2.43807e-09 2.50058e-09 2.53387e-09
43580000 244.878 196.93 -684.181 929.426 -6.46564e-09 -7.51163e-09 -5.52234e-09 4.295e-11 -5.54432e-09 -3.92612e-09 -3.96421e-09 -3.992e-09
43590000 243.883 196.738 -680.584 928.658 5.18448e-09 7.0076e-09 6.12115e-09 4.2795e-10 3.38156e-09 3.74532e-09 3.85431e-09 3.87068e-09
43600000 242.689 194.549 -698.631 932.233 5.78631e-10 -3.78894e-09 -1.71195e-09 1.67984e-09 -1.58827e-10 -1.96613e-09 -1.77065e-09 -1.65906e-09
43610000 238.007 192.544 -689.967 929.088 5.14085e-09 2.18465e-09 2.21369e-09 6.18134e-10 1.82354e-09 1.11303e-09 7.74751e-10 7.1739e-10
43620000 243.823 186.873 -687.46 925.504 -5.18876e-09 2.95277e-09 1.60838e-09 -5.09197e-09 -3.90879e-10 1.51928e-09 1.46215e-09 1.4497e-09
43630000 239.132 200.208 -692.819 918.999 -1.06543e-08 -1.03984e-08 -7.00253e-09 -2.64353e-09 -4.56059e-09 -4.46392e-09 -4.56729e-09 -4.59639e-09
43640000 240.252 194.807 -694.269 933.497 9.34407e-09 8.14961e-09 6.59481e-09 1.09216e-10 5.83531e-09 4.46598e-09 4.05727e-09 3.97362e-09
43650000 239.51 196.235 -683.851 927.561 -2.27183e-09 -4.97661e-09 -2.49063e-09 4.45415e-10 -1.30103e-09 -2.19384e-09 -2.08498e-09 -2.06597e-09
43660000 240.193 201.233 -686.782 918.672 3.24082e-09 -3.35726e-09 -3.04398e-09 4.00982e-09 -2.51637e-10 -2.08206e-09 -1.96396e-09 -1.98598e-09
43670000 246.683 195.531 -699.571 934.558 1.57362e-09 1.00922e-09 1.34428e-09 -5.93303e-10 4.31752e-09 1.60835e-09 1.47568e-09 1.51763e-09
43680000 245.305 190.87 -713.271 949.332 3.78838e-09 4.90646e-09 3.14656e-09 -2.55583e-09 2.98387e-09 1.53732e-09 1.63886e-09 1.57377e-09
43690000 242.262 196.609 -701.603 932.271 -5.52451e-09 -4.99574e-09 -4.26442e-09 -3.99492e-10 -3.35394e-09 -2.59187e-09 -2.52718e-09 -2.52163e-09
43700000 239.696 193.251 -679.977 929.801 1.80165e-09 2.15835e-09 3.34286e-09 1.76156e-09 -4.44549e-10 1.17814e-09 1.44422e-09 1.52779e-09
43710000 242.004 199.038 -683.606 926.311 -3.13145e-09 -2.76162e-09 -7.97522e-10 -2.73327e-09 -4.68931e-10 -1.24754e-09 -1.22936e-09 -1.22136e-09
43720000 236.622 199.76 -685.243 947.16 -4.49704e-09 6.05314e-09 3.82498e-09 -5.73763e-09 -4.64626e-10 2.41953e-09 2.592e-09 2.63688e-09
43730000 236.975 195.56 -688.641 924.637 -3.70667e-09 -3.17507e-09 -1.78451e-09 9.10191e-10 -3.57312e-09 -2.1417e-09 -1.63566e-09 -1.53864e-09
43740000 247.325 200.733 -707.847 930.441 -3.03026e-09 2.49773e-09 -4.23933e-10 -2.81014e-09 6.46319e-10 1.30554e-09 1.09151e-09 1.06746e-09
43750000 237.91 196.653 -694.172 933.987 -3.43165e-09 -3.2136e-09 -1.28103e-09 -9.35681e-10 -2.71486e-09 -1.4644e-09 -1.54645e-09 -1.54488e-09
43760000 240.308 192.32 -666.257 938.434 5.83175e-09 -2.10063e-10 -4.18771e-10 4.44374e-09 2.17996e-09 3.55951e-10 1.27158e-10 1.29244e-10
43770000 233.59 199.866 -699.639 931.037 2.00084e-08 1.48513e-09 2.75715e-09 8.70641e-09 8.35241e-09 3.05455e-10 3.87483e-10 3.97121e-10
43780000 239.358 197.16 -679.897 933.003 3.45528e-09 2.8902e-09 1.89302e-09 1.06046e-09 1.55369e-09 1.46916e-09 1.3872e-09 1.35969e-09
43790000 246.352 197.994 -686.039 923.207 -5.60399e-09 -3.05233e-09 -3.04724e-09 -9.35073e-10 -2.92901e-09 -1.52967e-09 -1.51251e-09 -1.48037e-09
43800000 241.889 196.322 -681.935 931.575 2.24965e-09 3.70743e-09 1.81216e-09 1.41152e-09 9.22507e-10 1.79734e-09 1.86527e-09 1.85331e-09
43810000 241.156 195.758 -681.44 925.516 1.8169e-09 1.03078e-10 -7.18897e-10 4.1577e-09 -2.55148e-09 2.50566e-10 -1.57028e-11 -1.18327e-10
43820000 237.533 200.313 -689.29 921.031 -5.98852e-09 -3.34694e-09 -3.50396e-09 -3.03879e-09 -1.23911e-09 -1.87792e-09 -1.79566e-09 -1.76277e-09
43830000 239.483 191.977 -686.105 937.14 1.37682e-09 1.22294e-09 1.30803e-09 1.29349e-10 2.36963e-10 8.18287e-10 6.51365e-10 5.98022e-10
43840000 235.89 197.455 -706.798 932.443 3.92439e-09 -2.55635e-09 -1.28957e-09 2.06747e-09 1.97091e-09 -1.39283e-09 -1.33551e-09 -1.29205e-09
43850000 243.624 193.852 -706.241 932.419 -2.13035e-09 6.55884e-09 5.26964e-09 -5.22655e-09 1.48979e-09 3.19027e-09 3.32226e-09 3.34692e-09
43860000 238.882 198.014 -718.701 951.102 -7.68175e-10 -5.2596e-09 -2.36708e-09 1.35909e-09 -1.34998e-09 -2.22534e-09 -2.24021e-09 -2.26299e-09
43870000 239.822 196.084 -689.861 951.764 -2.58519e-09 2.85575e-10 4.99115e-10 -2.54849e-09 -6.96481e-10 1.07444e-10 8.65669e-11 6.37827e-11
43880000 240.53 193.505 -710.004 946.947 1.23677e-09 -3.25037e-09 -1.31798e-09 9.6657e-10 2.08069e-09 -1.35069e-09 -1.1288e-09 -1.04747e-09
43890000 237.115 191.181 -685.246 956.294 -4.43813e-09 9.71976e-10 1.29917e-09 -2.43184e-09 -3.07892e-09 4.22883e-10 4.17344e-10 4.0775e-10
43900000 233.238 192.184 -701.964 948.898 -2.16075e-09 -4.68515e-09 -2.05583e-09 -2.19914e-09 8.69565e-11 -2.37459e-09 -2.28476e-09 -2.27035e-09
43910000 241.887 193.831 -714.466 950.531 4.48584e-09 7.64737e-10 1.15531e-10 3.80757e-09 1.32102e-09 6.99667e-10 6.33332e-10 5.71204e-10
43920000 247.821 193.421 -712.646 938.582 -9.19833e-09 -4.7037e-09 -6.78966e-09 -2.49001e-09 -1.39148e-09 -2.47244e-09 -2.16017e-09 -2.16182e-09
43930000 233.48 195.978 -702.91 932.727 5.09523e-10 1.93796e-10 -6.96088e-10 -7.2762e-10 8.6652e-10 2.80709e-10 -6.00772e-11 -1.30457e-10
43940000 238.14 197.703 -719.435 938.136 2.13539e-09 3.22424e-09 3.03302e-09 -3.60419e-10 1.06696e-09 1.12706e-09 1.3167e-09 1.45444e-09
43950000 237.819 195.391 -693.918 943.469 3.17431e-10 -3.29475e-09 -2.56011e-09 4.63008e-09 -2.94696e-09 -1.19922e-09 -1.38812e-09 -1.4153e-09
43960000 246.295 190.994 -696.585 941.353 4.61489e-09 4.9702e-09 4.45992e-09 -3.60211e-10 2.46201e-09 2.29357e-09 2.35069e-09 2.31225e-09
43970000 242.284 192.712 -705.198 936.499 -1.11306e-10 9.96255e-12 -3.27938e-09 1.12817e-09 1.63805e-09 1.05397e-10 -6.4351e-12 -5.85847e-11
43980000 240.72 195.229 -698.27 939.341 3.02595e-09 2.73047e-09 2.70671e-09 5.18496e-10 1.24515e-09 1.05318e-09 1.21088e-09 1.28779e-09
43990000 242.984 189.653 -708.72 945.16 -2.37681e-10 -1.6337e-09 -1.35865e-09 2.7363e-09 -3.15648e-09 -7.96458e-10 -9.41489e-10 -9.8256e-10
44000000 242.389 196.36 -700.497 945.419 -1.8935e-08 -1.50567e-09 -2.74555e-09 -7.85932e-09 -7.76108e-09 -3.10225e-10 -2.95487e-10 -3.08456e-10
44010000 239.714 188.004 -711.018 910.343 -8.78118e-09 -6.69685e-09 -2.75388e-09 -4.87086e-09 -2.67299e-09 -2.87888e-09 -2.81401e-09 -2.78126e-09
44020000 242.155 197.219 -710.458 913.302 -1.10322e-09 -4.46234e-09 -2.65108e-09 -9.04182e-11 -1.15405e-10 -1.80067e-09 -1.9525e-09 -1.99384e-09
44030000 237.401 197.43 -723.433 926.612 -1.19798e-09 -2.4636e-09 2.01377e-09 -3.23676e-09 -7.3551e-10 -2.86377e-11 -6.23766e-10 -7.75306e-10
44040000 241.85 191.031 -710.874 930.131 -1.07726e-08 -1.40993e-08 -6.08912e-09 -3.89305e-09 -4.98581e-09 -6.22701e-09 -6.19504e-09 -6.14334e-09
44050000 236.337 196.049 -737.257 933.163 -1.77112e-08 -1.53252e-08 -7.41413e-09 -7.62198e-09 -6.64301e-09 -5.69268e-09 -6.11266e-09 -6.21967e-09
44060000 239.915 194.697 -703.583 937.396 -2.65201e-08 -2.87661e-08 -1.13819e-08 -1.2113e-08 -1.03097e-08 -9.66089e-09 -1.09952e-08 -1.13413e-08
44070000 242.084 194.34 -705.052 917.253 -4.64379e-08 -4.1275e-08 -1.79187e-08 -1.54986e-08 -2.10545e-08 -1.40752e-08 -1.54108e-08 -1.5759e-08
44080000 234.602 191.199 -700.343 934.309 -2.55099e-08 -3.16609e-08 -1.03481e-08 -1.05604e-08 -1.41481e-08 -1.23052e-08 -1.30963e-08 -1.33218e-08
44090000 243.489 194.92 -706.796 933.956 -1.3101e-08 -1.29928e-08 -5.91769e-09 -4.59392e-09 -4.44119e-09 -3.43867e-09 -4.32954e-09 -4.52257e-09
44100000 235.687 204.566 -707.96 929.594 -6.31332e-10 -3.49033e-10 -2.10785e-09 1.64355e-09 1.19923e-09 -2.53239e-10 9.06471e-11 1.70927e-10
44110000 240.651 194.479 -720.077 925.943 -1.47421e-08 -1.84199e-08 -6.821e-09 -5.05834e-09 -7.20869e-09 -6.92597e-09 -7.30602e-09 -7.39956e-09
44120000 239.033 192.281 -708.495 938.828 -1.09911e-08 -1.27848e-08 -5.09656e-09 -2.0773e-09 -6.47738e-09 -5.90507e-09 -5.44135e-09 -5.35828e-09
44130000 241.924 196.576 -697.665 931.934 -3.16366e-09 -3.33943e-09 -9.31446e-10 4.94325e-10 -2.24003e-09 -1.44773e-09 -1.13393e-09 -1.08692e-09
44140000 238.696 198.795 -708.85 941.84 2.00312e-10 -1.75485e-09 -1.13361e-09 1.29466e-09 -1.65898e-09 -1.61166e-09 -1.32621e-09 -1.27819e-09
44150000 237.254 195.625 -716.925 934.822 -1.1367e-08 -1.28271e-08 -5.16727e-09 -3.62868e-09 -3.82751e-09 -4.69272e-09 -4.65778e-09 -4.68681e-09
44160000 242.374 191.012 -711.988 941.512 4.00089e-09 5.83295e-09 1.31147e-09 9.66745e-10 1.9012e-09 1.99908e-09 2.04334e-09 2.01078e-09
44170000 236.443 198.279 -712.278 948.904 5.95424e-09 5.47703e-09 4.57464e-09 9.2865e-10 3.72511e-09 3.23095e-09 3.03271e-09 3.00297e-09
44180000 240.887 195.806 -700.584 941.951 4.67359e-09 4.73958e-09 2.23815e-09 1.88549e-09 2.96254e-09 2.382e-09 2.36937e-09 2.38071e-09
44190000 243.021 193.648 -711.029 939.589 1.52955e-08 2.14997e-08 7.62577e-09 3.44584e-09 8.12634e-09 7.59594e-09 8.12118e-09 8.22385e-09
44200000 234.432 192.388 -680.004 936.37 5.51577e-09 9.74055e-09 4.25086e-09 8.56453e-10 2.57415e-09 3.23649e-09 3.68102e-09 3.76475e-09
44210000 239.847 193.388 -701.777 940.715 1.68138e-09 4.35167e-09 1.84188e-09 1.42038e-09 1.15819e-10 9.39518e-10 1.58829e-09 1.71523e-09
44220000 240.896 194.91 -712.201 935.304 9.64723e-09 1.23969e-08 5.51354e-09 2.35037e-09 3.22965e-09 4.69589e-09 4.65354e-09 4.63853e-09
44230000 238.677 192.851 -705.034 938.753 -4.96094e-09 -6.42503e-09 -4.15255e-09 1.27553e-09 -2.18127e-09 -3.01348e-09 -2.51123e-09 -2.40942e-09
44240000 244.324 194.017 -702.595 931.44 -3.84548e-10 4.53164e-09 7.9666e-10 6.1376e-11 -7.79672e-10 1.58023e-09 1.59239e-09 1.63344e-09
44250000 235.902 195.963 -699.7 922.802 3.58956e-09 5.02962e-09 2.44286e-09 1.1413e-09 8.85658e-10 2.01467e-09 1.98084e-09 1.98108e-09
44260000 236.823 196.133 -688.86 928.139 9.18409e-10 2.79563e-10 -3.55027e-10 1.46363e-09 -1.8323e-10 -6.0635e-10 -1.74324e-10 -9.88287e-11
44270000 242.76 189.928 -708.289 918.643 1.59247e-09 -2.14528e-09 -5.17494e-11 1.94497e-09 -1.14966e-10 -1.04871e-09 -8.09852e-10 -7.63611e-10
44280000 240.993 190.152 -716.286 932.219 7.57049e-09 1.42651e-08 5.79239e-09 -4.82836e-10 3.10748e-09 6.18969e-09 5.48968e-09 5.3582e-09
44290000 240.023 199.728 -697.529 924.646 7.50567e-10 -4.83713e-09 -2.67727e-09 1.88586e-09 -1.47354e-10 -1.60124e-09 -1.94317e-09 -2.01418e-09
44300000 240.13 193.285 -710.023 933.758 -1.10822e-08 -1.37609e-08 -5.32088e-09 -2.54199e-09 -3.81953e-09 -5.28047e-09 -4.97562e-09 -4.92342e-09
44310000 237.576 199.439 -713.218 928.881 -1.32127e-08 -9.60998e-09 -4.88817e-09 -5.21166e-09 -5.46486e-09 -3.6043e-09 -3.82538e-09 -3.87832e-09
44320000 242.082 197.339 -718.944 933.812 -5.02261e-09 -4.88895e-09 -2.21949e-09 -2.57095e-09 -2.46645e-09 -1.41547e-09 -1.98974e-09 -2.10569e-09
44330000 235.775 192.463 -710.72 938.005 -1.34721e-08 -1.84084e-08 -7.60054e-09 -3.67362e-09 -5.4029e-09 -6.24243e-09 -6.8011e-09 -6.93136e-09
44340000 239.079 195.277 -697.978 935.398 -1.51077e-08 -1.70088e-08 -7.78605e-09 -4.88974e-09 -5.62868e-09 -6.42606e-09 -6.57826e-09 -6.64198e-09
44350000 238.514 197.845 -702.3 943.634 1.03674e-09 1.03806e-09 6.00018e-10 2.95827e-10 6.29568e-10 5.47918e-10 5.31604e-10 5.21251e-10
44360000 243.247 195.094 -714.011 933.02 2.5408e-09 4.48722e-10 -6.73072e-10 1.46165e-09 1.36051e-09 1.95558e-10 1.05614e-10 7.16369e-11
44370000 246.017 192.577 -708.801 949.799 1.0094e-08 1.10869e-08 5.1976e-09 1.17741e-09 5.40131e-09 3.9895e-09 4.15173e-09 4.18209e-09
44380000 247.583 198.259 -701.811 936.385 1.88541e-08 1.91215e-08 7.84738e-09 6.7402e-09 7.45336e-09 7.22322e-09 7.33278e-09 7.37286e-09
44390000 236.067 194.136 -700.813 941.571 9.80617e-09 9.66961e-09 3.74208e-09 3.58653e-09 5.67567e-09 3.9085e-09 4.15738e-09 4.18672e-09
44400000 241.558 195.37 -705.628 942.597 1.05176e-08 1.22004e-08 4.87431e-09 3.58051e-09 3.47388e-09 4.23729e-09 4.38196e-09 4.44615e-09
44410000 233.285 198.323 -730.189 931.269 1.13191e-08 1.1178e-08 6.71728e-09 1.46063e-09 4.85946e-09 4.58263e-09 4.42477e-09 4.38073e-09
44420000 238.821 196.292 -720.683 933.597 4.25389e-09 7.01676e-09 -1.9058e-09 2.99024e-09 1.55665e-10 1.73492e-09 1.51503e-09 1.45058e-09
44430000 233.748 192.254 -711.457 942.906 2.2726e-08 2.39696e-08 8.91999e-09 9.03938e-09 1.01382e-08 9.99974e-09 9.84462e-09 9.8371e-09
44440000 247.12 191.997 -726.038 935.48 -2.24202e-09 -6.1259e-10 -7.19896e-10 -7.15485e-10 -1.78322e-09 -1.74945e-11 -3.22033e-10 -3.8574e-10
44450000 243.033 190.929 -714.651 929.295 -1.12894e-08 -1.5067e-08 -5.47015e-09 -3.90721e-09 -5.71378e-09 -4.70656e-09 -5.59398e-09 -5.83386e-09
44460000 240.774 193.5 -706.345 928.956 -2.42069e-08 -2.97932e-08 -1.14852e-08 -5.87968e-09 -1.26295e-08 -1.15176e-08 -1.17244e-08 -1.17645e-08
44470000 243.744 192.489 -709.108 929.681 -1.52919e-08 -1.55317e-08 -3.47609e-09 -4.62205e-09 -6.59383e-09 -5.80702e-09 -5.34993e-09 -5.21774e-09
44480000 237.514 195.963 -696.403 933.3 -5.06575e-09 -7.53705e-09 -3.86391e-09 -2.01314e-10 -3.33171e-09 -3.25575e-09 -3.29345e-09 -3.28349e-09
44490000 240.237 192.421 -703.859 945.467 8.43536e-09 1.00118e-08 5.0938e-09 1.45064e-09 4.41521e-09 4.08336e-09 4.10794e-09 4.14548e-09
44500000 238.917 197.828 -716.475 929.012 -7.96129e-09 -5.07591e-09 -5.6105e-10 -5.02674e-09 -4.29271e-09 -2.35312e-09 -2.31159e-09 -2.33197e-09
44510000 242.604 195.511 -719.893 924.927 1.71888e-08 1.79315e-08 8.49794e-09 5.52485e-09 7.64185e-09 7.76578e-09 7.60652e-09 7.55594e-09
44520000 242.951 196.053 -698.845 936.372 5.27311e-09 5.47336e-09 9.32617e-10 2.89544e-09 3.77984e-09 1.94552e-09 2.27652e-09 2.40604e-09
44530000 243.462 194.175 -692.022 947.671 1.56842e-08 1.79993e-08 8.23971e-09 4.52317e-09 5.51263e-09 6.80859e-09 6.79904e-09 6.83964e-09
44540000 234.354 198.144 -704.657 935.14 4.43839e-09 6.67027e-09 1.94678e-09 -7.40914e-10 2.02504e-09 2.39292e-09 2.02824e-09 1.97679e-09
44550000 238.593 201.091 -699.572 920.507 1.0049e-08 4.74781e-09 9.32251e-10 5.15087e-09 5.94259e-09 2.21584e-09 2.24409e-09 2.2369e-09
44560000 234.667 192.639 -690.306 930.526 -1.85884e-09 -2.38115e-09 1.17791e-09 -2.34224e-09 -4.81842e-10 -8.66554e-10 -7.5636e-10 -7.58281e-10
44570000 236.149 194.264 -696.387 931.151 -6.06187e-09 -6.69796e-09 -4.05502e-09 -1.1427e-09 -2.64765e-09 -3.11663e-09 -2.9043e-09 -2.90048e-09
44580000 238.507 201.55 -686.854 910.653 1.27305e-09 -4.59663e-10 -4.71766e-10 3.80454e-10 1.98531e-09 2.47825e-10 1.88605e-10 1.19543e-10
44590000 240.894 192.278 -685.872 931.033 -1.60519e-08 -1.80683e-08 -6.55785e-09 -6.67132e-09 -6.98245e-09 -7.38591e-09 -7.3708e-09 -7.39694e-09
44600000 240.256 196.389 -704.212 932.691 -1.61321e-08 -1.79461e-08 -8.22758e-09 -5.47543e-09 -7.45132e-09 -7.21799e-09 -7.45688e-09 -7.52864e-09
44610000 240.198 193.729 -708.687 942.633 -5.67379e-09 -5.50223e-09 -9.29322e-10 -1.24115e-09 -2.1577e-09 -1.83476e-09 -1.54535e-09 -1.50735e-09
44620000 242.002 188.828 -706.997 943.968 -8.68983e-09 -9.17174e-09 -3.86292e-09 -2.14703e-09 -4.50869e-09 -3.95846e-09 -3.80886e-09 -3.75357e-09
